comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
67ee4e0200000000200107e4,1743670786000,湖南,67ee492a000000001b03e403,可以直接送我10万能量吗我想去森林种树,6062d958000000000100b696,绝味鸭脖,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mfnbbsll2005o32r5c09dkml24c72g?imageView2/2/w/120/format/jpg,11,,0,1770827216483,2
67ee49dc000000001f00f6df,1743669724000,河南,67ee492a000000001b03e403,891那个怎么弄,5c78d8d3000000001801dfdc,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fjtv71e7e6g5n3or39m3nus77npkr8?imageView2/2/w/120/format/jpg,7,,0,1770827216484,0
67ee86b600000000120008e7,1743685303000,浙江,67ee492a000000001b03e403,23克除了etc还是什么呀 我没有etc也有23克产生[石化R][呃R],63f39396000000001001e631,Utopia,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mciglholi005ovjieb43phhepjujm0?imageView2/2/w/120/format/jpg,6,,0,1770827216485,3
67ee4b27000000001e00d0ac,1743670057000,江西,67ee492a000000001b03e403,是未出险吧，扣绩效[偷笑R],673fe498000000001d02e0f5,.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ghvkka13q6g5ppvsic7do7l8cb6pgg?imageView2/2/w/120/format/jpg,3,http://sns-webpic-qc.xhscdn.com/202602120026/03c176327f3b2fd8fe98c132428cca7b/comment/1040g2h031fqctdd50i6g5ppvsic7do7lmpoj12g!nd_whgt34_webp_wm_1,0,1770827216486,0
67ee4aab000000001f00bb5e,1743669932000,浙江,67ee492a000000001b03e403,高德导航要在支付宝上使用高德小程序吗,634f88cd000000001202622c,是姗姗不是珊珊🌈,https://sns-avatar-qc.xhscdn.com/avatar/634f8a00faecc9da3a916975.jpg?imageView2/2/w/120/format/jpg,9,,0,1770827216488,0
695de8b000000000140375be,1767762096000,广东,695cebcd000000000a0323db,工行的基本抢不到了，这些人服了。估计6点7点就开始了,5d4e1635000000001603caff,小陈故事,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31osdd1figu5g5nae2oqlninvjfuuv68?imageView2/2/w/120/format/jpg,27,,0,1770827220756,12
69605b40000000001d01f57d,1767922501000,广东,695cebcd000000000a0323db,少了个农业银行6分10次周卡，每次封顶减1元,5e480fbf0000000001000619,肉肉爱吃肉肉,https://sns-avatar-qc.xhscdn.com/avatar/624965194db09947b6d54655.jpg?imageView2/2/w/120/format/jpg,10,http://sns-webpic-qc.xhscdn.com/202602120027/0c29d57ebc127fb1da76c55b1292ab32/comment/1040g4b831r3pc9nong705ni81uvg81gptnfpqng!nd_whgt34_webp_wm_1,0,1770827220758,6
69635dd1000000001601eefa,1768119761000,湖北,695cebcd000000000a0323db,支付宝会员中心已经没有券了,5f8aedf1000000000100028d,小新,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fa2dl18n4005nsatnog80kd7rpd8ig?imageView2/2/w/120/format/jpg,6,,0,1770827220759,10
695dad3c000000001d02455b,1767746876000,湖南,695cebcd000000000a0323db,一折乘车[笑哭R]为什么就减几毛,5f748f9f0000000001008f1d,阿呦,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ipkkc2e0u5g5nrkhufg93otcv2rm1o?imageView2/2/w/120/format/jpg,9,,0,1770827220762,3
695f67fd000000001d00fd0c,1767860221000,辽宁,695cebcd000000000a0323db,8点半下车  工行建行的都没了[笑哭R][笑哭R][笑哭R],61d178bd000000001000a09b,苍天呀,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319uc0v1v7c0g5oehf2uk184ri7a5ln8?imageView2/2/w/120/format/jpg,5,,0,1770827220763,10
695e43da000000001403f2b2,1767785434000,安徽,695cebcd000000000a0323db,建行惠省钱哪里有5折啊,61652ab20000000002027b18,it's椰椰冰,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31514feg4gm605ob55ap0kuoo9hdus0o?imageView2/2/w/120/format/jpg,3,,0,1770827220764,1
696752d6000000000f01894d,1768379096000,辽宁,695cebcd000000000a0323db,地方的,5b04117e4eacab139f927315,命中注定没有你,https://sns-avatar-qc.xhscdn.com/avatar/5b0411bcd2c8a506602473e5.jpg?imageView2/2/w/120/format/jpg,8,http://sns-webpic-qc.xhscdn.com/202602120027/a56f28ee736ea1bd14a567f819d909a1/comment/1040g2h031raj3dv17g004a5ibj8nssolrm84550!nd_whgt34_webp_wm_1,0,1770827220765,0
695d232c000000001600f06a,1767711532000,广东,695cebcd000000000a0323db,6在哪,61e2dc93000000001000759c,???,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314v40dauhe005of2ri9k0tcs935vhqg?imageView2/2/w/120/format/jpg,3,,0,1770827220766,0
6971749d000000000f02aae5,1769043101000,广东,695cebcd000000000a0323db,云闪付10次五折乘车是指手机pay吧，我开通oppo pay，绑了卡，然后就不知道怎么用了,635cc529000000001901d364,大麦麦,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mbbhjp7686g5oqsokkmbkr4380aejo?imageView2/2/w/120/format/jpg,4,,0,1770827220768,0
695efc3f0000000018020af3,1767832639000,北京,695cebcd000000000a0323db,云闪付各大银行的在哪里领呢？,685f8e49000000001e0388d7,冬日暖阳,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31j90e0b4iu6g5q2vhp4nn26nrvvnhag?imageView2/2/w/120/format/jpg,0,,0,1770827220770,1
67f0ec01000000001f02a396,1743842306000,广东,67d29d38000000001c00f7c8,24年4月已经出了网上购物的选题，25年不太可能会出了,6252fdb00000000010004a2f,Alan,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gdaqnmn42005oiivmo40ihfhle550o?imageView2/2/w/120/format/jpg,2,,0,1770827225045,0
67fb19500000000012013a7d,1744509265000,广东,67d29d38000000001c00f7c8,广东的能借鉴吗,5f0cdb06000000000100017d,小红薯65DC1570,https://sns-avatar-qc.xhscdn.com/avatar/5f0cdb06000000000100017d.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827225047,0
67fb7ffd000000001f00412e,1744535550000,广东,67d29d38000000001c00f7c8,考完才刷到，网上购物的优劣势中了[哭惹R][哭惹R],5951495b5e87e76415d3e4a2,NN,https://sns-avatar-qc.xhscdn.com/avatar/5951495b5e87e76415d3e4a2.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827225049,0
67d4f175000000001800a851,1742008694000,河南,67d29d38000000001c00f7c8,今年4月考试这个模版可以背吗？河南的,66f3d6c4000000001d020094,爱吃香菜的宝宝,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hvkuddfm4005pnjqr27c04k1rgp880?imageView2/2/w/120/format/jpg,0,,0,1770827225050,0
682b52d6000000001c01ebeb,1747669719000,广东,67d29d38000000001c00f7c8,哇塞,5fddccee0000000001006224,🍯🍯,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30u4a0sfp58005nutpjn08oh4n319l38?imageView2/2/w/120/format/jpg,0,,0,1770827225051,0
67e50051000000001f0014d6,1743061074000,广东,67d29d38000000001c00f7c8,请问下这个是广东4月份的作文押题吗,6252fdb00000000010004a2f,Alan,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gdaqnmn42005oiivmo40ihfhle550o?imageView2/2/w/120/format/jpg,0,,0,1770827225053,0
67db5e92000000000f03a327,1742429843000,山西,67d29d38000000001c00f7c8,只压了四个嘛,60b44f41000000000100b6be,不是山谷,https://sns-avatar-qc.xhscdn.com/avatar/63f846e56c9e16b482ed24f4.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827225054,1
67e93b7e000000001200b154,1743338366000,四川,67d29d38000000001c00f7c8,有学位英语的吗,5fdf40a300000000010080a5,想不出来,https://sns-avatar-qc.xhscdn.com/avatar/601ca4ba566f001f0167cf6e.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827225055,0
67fb817e0000000020017334,1744535934000,广东,67d29d38000000001c00f7c8,真的考了购物的优劣势[哭惹R][哭惹R],5b1640d1e8ac2b7299b01abf,大白呀,https://sns-avatar-qc.xhscdn.com/avatar/53ba1722242c3e9344db7b0fc2e1005f.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827225056,0
67e7d1bf000000001f00ce88,1743245760000,广东,67d29d38000000001c00f7c8,@嘻嘻嘻嘻 @JIAting呀,5bd1cc33c29fe00001bfcffa,Jennty,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31edn6fa7gc004bk57d637jvq1hd43lg?imageView2/2/w/120/format/jpg,0,,0,1770827225057,2
6863c4b7000000000c01545e,1751368888000,上海,68629ded000000001c034ad1,把你那个斜面浮雕赶紧走多远扔多远,62638640000000001000c4af,不睡觉,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31puq9ggmmel05oj3gp041h5fh0vcbmo?imageView2/2/w/120/format/jpg,39,,0,1770827229345,1024
6862af6b000000000c014295,1751297900000,陕西,68629ded000000001c034ad1,第一次做 求指点 不会用ps 用的可画,5d386b3a00000000160216d6,小陈会有很多钱📷（女摄版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31duojjml0s005n9odct5k5mm4vhachg?imageView2/2/w/120/format/jpg,70,http://sns-webpic-qc.xhscdn.com/202602120027/4939294390429b108ba914bc0793a5b8/comment/1040g2h031jc252fpio005n9odct5k5mm88b5iq0!nd_whgt34_webp_wm_1,0,1770827229346,11
687932c000000000040097ab,1752773315000,广西,68629ded000000001c034ad1,求指点[哭惹R],5f9ec8f800000000010054a7,w.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30mra8hq64o5g5nsup3s08l579riecio?imageView2/2/w/120/format/jpg,17,http://sns-webpic-qc.xhscdn.com/202602120027/2cea43ba643f2411b348addd43c670af/comment/1040g2h031k21m3c030005nsup3s08l572tnnld0!nd_whgt34_webp_wm_1,0,1770827229348,2
686e497b000000001303763b,1752058236000,山西,68629ded000000001c034ad1,大家给点指导意见,6524d42f000000002a018825,妙妙,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315o6e9vp0m605p94qgnqj21510k03t8?imageView2/2/w/120/format/jpg,10,http://sns-webpic-qc.xhscdn.com/202602120027/21e0690fa774482749053dc4391f52c7/comment/1040g2h031jncmsh6ig6g5p94qgnqj215536v0k0!nd_whgt34_webp_wm_1,0,1770827229349,1
6874b634000000000c02691b,1752479287000,安徽,68629ded000000001c034ad1,我都在瞎搞[笑哭R],635a8868000000001801deab,氧化钙公主,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ip2lu79ha5g5oqqh1k63nlb3c4ofjg?imageView2/2/w/120/format/jpg,15,http://sns-webpic-qc.xhscdn.com/202602120027/78d37ffcc872a0e2a2ab4d3a44209ec1/comment/1040g2h031jtlfisg34605oqqh1k63nlb9mtjfdg!nd_whgt34_webp_wm_1,0,1770827229351,3
6864ffd3000000000c027e8c,1751449555000,重庆,68629ded000000001c034ad1,我觉得你这个封面做的最好[偷笑R],6117eea40000000001000e75,娃哈哈,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nlq6od2mm6g5o8ntqi083jlosbuq20?imageView2/2/w/120/format/jpg,1,,0,1770827229352,0
686e7359000000000401c916,1752068955000,江苏,68629ded000000001c034ad1,,5bf7f679218cee0001f17fc9,Ciri啊,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310m5th376g004bt79cr7ivu91qmcbbg?imageView2/2/w/120/format/jpg,1,http://sns-webpic-qc.xhscdn.com/202602120027/cc29cddccfaa2301265328d9b8259c17/comment/1040g2h031jnhqdqe32004bt79cr7ivu92795fho!nd_whlt34_webp_wm_1,0,1770827229353,4
686422d7000000000f03dda4,1751392983000,江西,68629ded000000001c034ad1,有点像豆包画的,61475e8b000000000201874c,荷花柳叶生香玫.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hom672634505oa7bq5gj1qc16i8ac8?imageView2/2/w/120/format/jpg,1,,0,1770827229354,4
6862a19a000000002000e2d8,1751294363000,浙江,68629ded000000001c034ad1,这是ai做的?,63591b41000000001801d68e,今天也有很多新点子！,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hf26vcq3o6g5oqp3d0m3lkeevut94o?imageView2/2/w/120/format/jpg,1,,0,1770827229355,7
6876432600000000020180ed,1752580905000,四川,68629ded000000001c034ad1,求锐评[皱眉R],647c61f5000000001f004f26,yrrol,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30ql1kbds0a005p3sc7qnojp6ras9gf8?imageView2/2/w/120/format/jpg,4,http://sns-webpic-qc.xhscdn.com/202602120027/3bb7c040bbfef1d1d6a6225311b88c89/comment/1040g2h031jv5u540io705p3sc7qnojp62cp0mb8!nd_whgt34_webp_wm_1,0,1770827229356,6
673fec860000000007021e3d,1732242567000,,673c6574000000000703be7f,老师可以把你的手换给我吗[皱眉R][皱眉R][皱眉R],595662925e87e72491164fdc,学在茶山刘（网球版）,https://sns-avatar-qc.xhscdn.com/avatar/6665b573c91bf9b208a4ab33.jpg?imageView2/2/w/120/format/jpg,1,,0,1770827233696,1
67f14c06000000001203370a,1743866886000,广东,673c6574000000000703be7f,用什么笔画的？[红色心形R],634296de000000001802f614,🍪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31s1ba9ahku5g5oq2irf65tgkv42v920?imageView2/2/w/120/format/jpg,1,,0,1770827233699,0
67b1565d000000001900389a,1739675229000,,673c6574000000000703be7f,好适合当做环保主题的模板[赞R],5e7315d4000000000100a315,觅,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31r5dmdjb0a0g5njj2na098ol39vn16g?imageView2/2/w/120/format/jpg,0,,0,1770827233702,1
67f326a3000000001e012cf5,1743988388000,湖南,673c6574000000000703be7f,这个有线稿吗老师,65476a78000000000400be75,财神财神到,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316ct5sjvio005pa7d9s11fjll67i7e8?imageView2/2/w/120/format/jpg,0,,0,1770827233705,0
6819d2fd0000000013010e00,1746522877000,山东,673c6574000000000703be7f,可以借鉴吗？[哇R][哇R],6621d0140000000017006e0e,小红薯66230001,https://sns-avatar-qc.xhscdn.com/avatar/645b802c0f5b598e07f39dc7.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827233708,0
673d42c60000000002005336,1732068038000,,673c6574000000000703be7f,[哇R]环保主题很适合画循环图标，考研er们也一起试试看吧。,5cbde73e00000000110321ce,凡是绘,https://sns-avatar-qc.xhscdn.com/avatar/61d9255f125e096a559eb494.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827233710,0
6748357a0000000007000c53,1732785531000,,673c6574000000000703be7f,每个元素都融合的恰到好处 [清单R]记笔记ing,560f58693f95a3751f9a2839,GYpinkitty,https://sns-avatar-qc.xhscdn.com/avatar/6422f732791182156ac13704.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827233713,0
6749e5010000000002006758,1732896001000,,673c6574000000000703be7f,超实用主题[点赞R],5edef86200000000010035bf,芝丸星星,https://sns-avatar-qc.xhscdn.com/avatar/643394dd7cf83cd837dee85d.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827233715,0
673da455000000001b0237bb,1732093013000,,673c6574000000000703be7f,好实用的场景[赞R][赞R],5afa645e11be101b63998467,Lhhao,https://sns-avatar-qc.xhscdn.com/avatar/6425c41260b50a2af0d08d7c.jpg?imageView2/2/w/120/format/jpg,1,,0,1770827233718,1
6791a724000000000c013413,1737598758000,,6790dcf800000000180127e1,[飞吻R]来了来了  请尽情的戳我主页[买爆R][买爆R][买爆R],5c7f878c000000001600f2ff,岭南通,https://sns-avatar-qc.xhscdn.com/avatar/620a1c634774b10001705774.jpg?imageView2/2/w/120/format/jpg,16,http://sns-webpic-qc.xhscdn.com/202602120027/2c220391c545b0f5a2bdfdb2392bec0d/comment/1040g2h031cvtso2ggs605n3vgu65hsnv2bvu938!nd_whgt34_webp_wm_1,0,1770827238164,13
67924bf9000000000b00b7b6,1737640953000,,6790dcf800000000180127e1,为什么不是永久的，甚至没有这个选项，或者不用新春，普通的联名可以梦一个永久吗,66f90eb5000000001d0226cf,huang17,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qeff15c7u605pnp1qqnc9mfutiesoo?imageView2/2/w/120/format/jpg,3,,0,1770827238166,6
6791a34e0000000021017383,1737597776000,,6790dcf800000000180127e1,[暗中观察R],617ce3ac000000000201bc2c,刷新,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3184g8vl90q005obssem0jf1cuvpfnao?imageView2/2/w/120/format/jpg,4,http://sns-webpic-qc.xhscdn.com/202602120027/7fc4918a992b572a8f30adcf80306199/comment/1040g2h031cvtdoc212005obssem0jf1c53p97m0!nd_whgt34_webp_wm_1,0,1770827238169,2
6791a4bf00000000090207db,1737598143000,,6790dcf800000000180127e1,怎么只有90天，改成永久听到没有[生气R][生气R],5b2684efe8ac2b68773b9a6c,Teri_tarts,https://sns-avatar-qc.xhscdn.com/avatar/63ab9b8b59e0f0e912f395de.jpg?imageView2/2/w/120/format/jpg,1,,0,1770827238172,2
6791a310000000001a039431,1737597713000,,6790dcf800000000180127e1,皮肤为什么不是永久的[哭惹R][哭惹R][哭惹R],5f7b4af3000000000100a9b5,蟹壳抱枕,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31emaifi7lk005nrr9bpg9adlcllmg2g?imageView2/2/w/120/format/jpg,3,,0,1770827238175,3
679275af000000000a0378fa,1737651724000,,6790dcf800000000180127e1,咦好我中了!,676c259b000000001801f940,搞怪的皮皮虾,https://sns-avatar-qc.xhscdn.com/avatar/645b7e17e29f7d0acadad89f.jpg?imageView2/2/w/120/format/jpg,1,http://sns-webpic-qc.xhscdn.com/202602120027/fbc945d03f9cd25e148f50768a3ab99d/comment/1040g2h031d0n3hrv0u6g5prc4mdm3ua00l755e8!nd_whgt34_webp_wm_1,0,1770827238178,1
6791c55c000000000b03b244,1737606493000,,6790dcf800000000180127e1,上海的买啦！！！[哇R][哇R],5fbf289e0000000001002d18,纸亦泡泡子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rfo23fpnu005ntv52f08b8ofdi9mng?imageView2/2/w/120/format/jpg,1,http://sns-webpic-qc.xhscdn.com/202602120027/24b3e5e6f75f5083c231f09ecb9c0156/comment/1040g2h031d01ip5ags005ntv52f08b8ormtinlg!nd_whgt34_webp_wm_1,0,1770827238181,0
6791a423000000000b03adfa,1737597988000,,6790dcf800000000180127e1,皮肤只有90天[哭惹R][哭惹R]狡猾的角！,60ebf78f000000000100a2a1,真是喵了个咪！,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31omv511ug65g5o7buu7g98l1rvti6l0?imageView2/2/w/120/format/jpg,1,,0,1770827238183,2
6791d989000000000a036313,1737611658000,,6790dcf800000000180127e1,角你为什么不直接160里程换永久的！！！[抓狂R][抓狂R][抓狂R]兴冲冲换完发现才90天！！！,642e291b0000000011020f00,特浓苹果汁,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311f89hnl6o005p1e54dkc3o0jb9ha28?imageView2/2/w/120/format/jpg,2,,0,1770827238186,11
6791c838000000000a02d2b5,1737607225000,,6790dcf800000000180127e1,线上卡面长沙能用吗[哭惹R],63707154000000001f01580e,譯,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313mtpvuu1k605orge5a7qm0ee0osqi0?imageView2/2/w/120/format/jpg,1,,0,1770827238189,0
67f9fc50000000001e017edc,1744436305000,陕西,67f9f270000000001c035023,第三题 做法和成效分开写是不这题分很低啊,5caf3d0700000000160153f0,momo,https://sns-avatar-qc.xhscdn.com/avatar/5caf45b73f79890001f13ad9.jpg?imageView2/2/w/120/format/jpg,12,,0,1770827242706,1
67f9fb5f000000001f00cc49,1744436064000,江苏,67f9f270000000001c035023,第一题，一样的点。第二题，问题和对策都差不多，但是我是一个问题，一个对策。第三题，直接写的关于什么的推荐材料，然后123456分点写，点差不多。然后我大作文写的乡村市集，但是没有分开写旧的、新的、再写融合，我是三个分论点每个都直接写了旧的是什么，怎么在旧的上面怎么去创新发展，点大概是文化人才内容形式等等这些。然后我58,5ce38c15000000001103f4c3,大momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rqp5flt2o6g5n73hgakft637vcunqg?imageView2/2/w/120/format/jpg,14,,0,1770827242710,9
67f9f446000000001200a0f7,1744434246000,安徽,67f9f270000000001c035023,真心觉得我跟你写的答案差不多，可惜b只考了66[呃R][呃R],5b444c20f7e8b963e80500aa,冰糖雪梨不含糖,https://sns-avatar-qc.xhscdn.com/avatar/635bb38fef013da526608974.jpg?imageView2/2/w/120/format/jpg,4,,0,1770827242714,5
67f9f73100000000120011ff,1744434993000,安徽,67f9f270000000001c035023,大神求问，如果实在理不清要点，可不可以按照一段一点啊？就像这个第一题，我看你分六个要点，我在考场上也想这么做，但是我又怕太啰嗦了强行合并成4个[哭惹R],5b84da5626cd5c0001868b9b,平仄,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313htnctm06004al3abd5d2srn1b9rsg?imageView2/2/w/120/format/jpg,5,,0,1770827242716,2
67fa0aea000000001e012974,1744440043000,安徽,67f9f270000000001c035023,可以看下你写的字啥样的么，大神[飞吻R],5790f0f75e87e7437356090f,拽姐甜心,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fkvabf8026048iaa9ofe28f4n1d8oo?imageView2/2/w/120/format/jpg,4,,0,1770827242718,0
67fa2a8a0000000012002c59,1744448138000,安徽,67f9f270000000001c035023,问题和对策不用一一对应吗,5de0f3760000000001006622,啊行行,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vahs0a15k005nf0udr08ph217gccf0?imageView2/2/w/120/format/jpg,2,,0,1770827242720,0
67fa0f5b000000001e00ec68,1744441179000,安徽,67f9f270000000001c035023,第三大题那么少吗,64f6d68a0000000004024dd8,丑苹果,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ovtlrtd1g005p7mqq514jeocsj9ljg?imageView2/2/w/120/format/jpg,1,,0,1770827242722,0
67fc5b3a000000001e03a9ec,1744591674000,安徽,67f9f270000000001c035023,@小红薯65A9AC7F,6353771000000000120242e8,偷走法人秋裤,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ptkv89ekm005oqjes84kgn88dqma6o?imageView2/2/w/120/format/jpg,0,,0,1770827242724,0
67fcc7c80000000012033bbc,1744619465000,安徽,67f9f270000000001c035023,请问大佬有参加过国考苏考吗，是不是更重总结概括一些,677e84530000000004035146,小红薯饼,https://sns-avatar-qc.xhscdn.com/avatar/645b7ecfb46568f58064957a.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827242727,0
67fa2194000000001e017517,1744445844000,安徽,67f9f270000000001c035023,我想说，安徽是不是不用写总括词,5983fa4c50c4b40d6646687b,qd蓝调,https://sns-avatar-qc.xhscdn.com/avatar/d784fc20c996f3d2f39d034c404f234e.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827242729,1
65ed641d0000000007000ff2,1710056477000,,652d0d5c000000001d039e21,礼貌截图,601683fc0000000001008043,多多多加辣椒,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311rt940nn26g5o0mgfu090238tqtjl8?imageView2/2/w/120/format/jpg,1,,0,1770827247185,3
653a71cc000000002100d7f8,1698329036000,,652d0d5c000000001d039e21,可以拿图嘛,5f3212ea0000000001004405,吃不饱（见过莎头版,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ikteu7p0a105npi2bl08h0520vcovo?imageView2/2/w/120/format/jpg,1,,0,1770827247188,2
67dc06170000000012032893,1742472727000,山东,652d0d5c000000001d039e21,打卡,666adcca000000000303177d,云吃吃,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31r4i2mv3ga005pjarj50u5rta07oqno?imageView2/2/w/120/format/jpg,3,,0,1770827247190,2
65e53d97000000000c024e70,1709522327000,,652d0d5c000000001d039e21,礼貌拿图[飞吻R][飞吻R][飞吻R],64e5d4aa0000000001006608,玲泠一,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31215iq1kja605p75qil08pg8qpv6g1o?imageView2/2/w/120/format/jpg,0,,0,1770827247195,2
67d435710000000018015491,1741960562000,山东,652d0d5c000000001d039e21,打卡,667f9ad60000000007006485,墨韵-Sandy,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314vspnr0h46g5pjvjbb1op45edcs5k0?imageView2/2/w/120/format/jpg,1,,0,1770827247198,3
66795e5e000000001500a43c,1719230047000,,652d0d5c000000001d039e21,礼貌拿图,64af8906000000001f0045df,Wᴇ,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30nophokmn29g5p5fh437ohevhfg9epo?imageView2/2/w/120/format/jpg,1,,0,1770827247200,1
66701928000000002101fef0,1718622504000,,652d0d5c000000001d039e21,礼貌拿图[偷笑R],6095f5040000000001000e84,听🐾,https://sns-avatar-qc.xhscdn.com/avatar/638862dfbf7efcd76dc05499.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827247203,2
6610abfb00000000150030ee,1712368635000,,652d0d5c000000001d039e21,礼貌借图[害羞R][害羞R],5fba615a000000000100a89f,哈哈,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gkd7acv3i6g5ntqc5d09a4vr30gjno?imageView2/2/w/120/format/jpg,0,,0,1770827247205,2
68b29866000000000b0234f7,1756534886000,广西,652d0d5c000000001d039e21,礼貌拿图[亲一个R],5c2d8d67000000000700118b,等等的涨知识日记.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rdld9bb7g6g5n1dhljho4cbo9tfqro?imageView2/2/w/120/format/jpg,0,,0,1770827247208,0
68a49d75000000002700be5d,1755618677000,黑龙江,652d0d5c000000001d039e21,礼貌拿图,65b25a390000000014007a0f,隔壁老T,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31k3ahra534005pdib8sl0ugf8kp46gg?imageView2/2/w/120/format/jpg,0,,0,1770827247210,0
67d1288d0000000018006db5,1741760653000,广东,67d125bb000000001201e23e,"2【长按复制这条邀请码消息，打开小红书即可加入该群】
 4月9日前可加入群聊""四级自取-7⃣️"" CZ1510:/#s
🥑🤗🐤🥕🥕🐮
🐻🍑🐱🍋😘🍰",6687b8ef0000000003033bcf,小猴-小贴上岸记,https://sns-avatar-qc.xhscdn.com/avatar/69006b9bba3ef800018416fb.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827251443,2
67d2823d000000000f033b61,1741849151000,上海,67d125bb000000001201e23e,U,667fb169000000001e00636a,😃,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nqh771i4u005pjvm5kngora5t0mmlg?imageView2/2/w/120/format/jpg,0,http://sns-webpic-qc.xhscdn.com/202602120027/1c5eb22ab2b2a3f8cf6e1111692dd336/comment/1040g2h031ev80to55u0g5pjvm5kngorabgl8h38!nd_whgt34_webp_wm_1,0,1770827251446,0
639c6e0400000000240270f5,1671196164000,,63367fca000000001d0113e2,主页有更多绿建资讯哦～,61def75e000000001000f0f0,LEED在中国,https://sns-avatar-qc.xhscdn.com/avatar/63047327f375d7b75a7c787c.jpg?imageView2/2/w/120/format/jpg,0,,0,1770827255693,0
672db44b000000001b036795,1731048524000,,63367fca000000001d0113e2,这个图有最新的吗,5c67826c000000001202047c,朕乃天之饺子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31p0rrlol320g5n37g9m4k13s6egl5u0?imageView2/2/w/120/format/jpg,1,,0,1770827255696,0
66549ec3000000000e0318cd,1716821699000,,65dc42e1000000000b0185df,@Nuyoah,5e4dcf76000000000100467c,海盐昭昭,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31c2b9666126g5nidptr08hjsc72lr20?imageView2/2/w/120/format/jpg,0,,0,1770827260163,1
