comment_id,parent_comment_id,content,publish_time,ip_location,sub_comment_count,like_count,dislike_count,content_id,content_type,user_id,user_link,user_nickname,user_avatar,last_modify_ts
11019424793,0,麦子熟了几千次，人民万岁第一次,1729245666,广东,8,305,3,974113314,article,024d9f82a3a39297877fc65278422351,https://www.zhihu.com/people/tian-nan-di-bei-19,天南地北,https://picx.zhimg.com/v2-c48b0514118604d3771f03d44bf24241_l.jpg?source=06d4cd63,1770830060394
11021130716,0,年轻时候很轻飘，觉得学了多年的政治类课程，最无用，浪费时间。年龄大了才发现，感谢国家强迫我学了那么多年的政治，才能把这个纷乱的世界看清。教员的心血没有白费，地球上，只有受过教育的中国人才一眼看清社会本质，思考民族未来，即使面对困难不公挫折，仍然有信心。,1729420159,河南,8,182,1,974113314,article,e24d3b165d65c2613c6213b9f6819fc9,https://www.zhihu.com/people/dong-shui-96,东海杂鱼,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830060398
11015300412,0,知乎今年频出妙文，实是佩服,1728814822,天津,2,75,1,974113314,article,c41ed8b0a7b75ea1135dfba17b5fd2aa,https://www.zhihu.com/people/97-51-73-8,医心方圆,https://pica.zhimg.com/v2-93790dcca79047dc9376be740378d83a_l.jpg?source=06d4cd63,1770830060402
11021240726,0,小孩子有很多中二幕强，信不信同时崇拜小胡子的大有人在,1729408311,江苏,6,9,1,974113314,article,6e423c5f02ab803c4ea52b545ec853a5,https://www.zhihu.com/people/dai-xiao-ye-12,大半夜的,https://picx.zhimg.com/v2-3c458bef4a1c2395e3e2efe2d52564d0_l.jpg?source=06d4cd63,1770830060404
11020291694,0,查看图片,1729332876,北京,19,6,4,974113314,article,0e826a98513d0f53a17f2042d899c05a,https://www.zhihu.com/people/76-17-57-13,知乎用户iFNira,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830062899
11016715692,0,归根结底是蛋糕做不大了，年轻人对分蛋糕的结果并不满意，两极分化严重，导致巨大的落差，事实摆在眼前，谁也掩盖不了,1728968313,浙江,43,511,2,974113314,article,5fd65187a11900e0f306cfc566d04ca2,https://www.zhihu.com/people/terran-33,terran,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830062901
11021349510,0,现在大家都识字，都读过书，都接受过最基本的思政教育。想要像父母那辈，专家说什么就是什么可难多了，想忽悠人也要花更多的心思。[捂脸],1729479781,江苏,1,3,1,974113314,article,c8196084773249e30a39a5b114813a27,https://www.zhihu.com/people/wu-zhi-zhen-bai,啧啧,https://pic1.zhimg.com/v2-09e4494bcfc1f55520cfb9eb5b9badbf_l.jpg?source=06d4cd63,1770830062903
11360425772,0,不过我也有过极端思想时期，后来我认清了一个道理，人类社会只讲拳头不讲道理，有实力的人就是凌驾万物之上不受规则制约。但是毛左批小将们显然不明白这个道理[思考],1764956027,山东,0,0,1,974113314,article,75f734f3696a1c810e57ec0260ed3550,https://www.zhihu.com/people/j-di-diao,J低调,https://pica.zhimg.com/v2-8e0d9fb7704ee8eaef09b6115d5cc691_l.jpg?source=06d4cd63,1770830062906
11019937150,0,坚决认可这样的观点，不能为迎合政策而强行解释与联系但其实近代以来中华的一切灾难更多的来自于满清的统治阶级背离优秀传统文化，用传统文化的糟粕统治人民其实不必讲毛泽东思想，中国特色社会主义理论体系与马列主义和中华优秀传统文化分离开来，再过几百年，到那时，一定会有新的思想再次传入，而中华优秀传统文化中也一定会包含这些思想，其内涵也将进一步的丰富,1729315122,江西,0,7,2,974113314,article,21c710b51225bee37f7718698c309409,https://www.zhihu.com/people/yi-er-yi-er-yi-18,日将升,https://pic1.zhimg.com/v2-c71771d4428cd8e2ad4395e895e5da59_l.jpg?source=06d4cd63,1770830062908
11075930833,0,他们哪里是崇拜毛泽东，崇拜的是什么，自己心里没点数吗？,1735388917,上海,0,4,2,974113314,article,bc8187dc1bbfec72e43a10be5ebc17bf,https://www.zhihu.com/people/chen-yan-64-63,大院君,https://picx.zhimg.com/v2-dfa6f79a83c4abed8fc118b26ff2c51b_l.jpg?source=06d4cd63,1770830062911
11160560203,0,马克思说的阶级斗争在现实中是不存在的。要了解阶级斗争是否存在，首先要弄清“阶级”这个概念的定义是什么。关于阶级的定义，马克思主义创始人并没有给出定义。马克思主义创始人虽然没有对“阶级”这个概念做出过明确的定义，但从他们在论述阶级相互关系的过程中，特别是列宁对阶级这个概念的定义中，可以明确得出他们对“阶级”的定义是“利益集团”。列宁为阶级下的定义是“所谓阶级，就是这样一些大的集团，这些集团在历史上一定的社会生产体系中所处的地位不同，同生产资料的关系（这种关系大部分是在法律上明文规定了的）不同，在社会劳动组织中所起的作用不同，因而取得归自己支配的那份社会财富的方式和多寡也不同。所谓阶级，就是这样一些集团，由于它们在一定社会经济结构中所处的地位不同，其中一个集团能够占有另一个集团的劳动。”（《列宁全集》，中文1986年版，第37卷，13页）可见，马克思主义的阶级概念是建立在“利益集团”基础上的。这种以“利益集团”为基础的阶级和阶级斗争在现实中是不存在的。首先，阶级不是“利益集团”。集团，是为了一定的目的组织起来共同行动的团体；利益集团，是为了一定的利益目的组织起来共同行动的团体。显然，无产阶级和资产阶级不是为了一定利益目的组织起来共同行动的团体，其内部不仅没有组织关系，相反其内部还存在着利益冲突，如资产阶级在争夺市场时相互之间就存在着利益的冲突，如工人阶级在竞争岗位时相互之间也存在着利益冲突的。在一些场合，资本家与工人的利益是一致的。如在企业争夺市场的过程中，一个企业内部的资本家与工人的利益是一致的，与另一个企业的资本家和工人的利益是冲突的，由此可见，阶级不是一个利益集团，马列主义认为的无产阶级与资产阶级斗争在现实中不存在。其次，资产阶级不是占有无产阶级劳动的阶级。马列主义认为资产阶级是依靠资本进行剥削，不劳而获的寄生虫阶级的观点不能成立。这是因为资本家预测市场需求，筹措资金，经营企业，管理生产，承担风险，比起工人的劳动来说是一种更为高级的劳动，获得较高的报酬符合多劳多得的按劳分配原则。现实中，围绕着利润的分配，资本家与工人的确存在着利益上的对立、冲突甚至斗争，但这种对立、冲突和斗争如同“家庭内部纠纷”一样，完全可以通过协商妥协解决，并不是你死我活的斗争关系。　总体看，资本家与工人的冲突不是你死我活的斗争，是可以通过法律契约解决的，现实中绝大多数企业中的资本家与工人的关系是和谐共赢的，不和谐，发生对立、斗争的只是个别现象。我们不能把个别当成整体，否则就犯了以偏概全盲人论象的逻辑错误。事实上，马列主义就是犯了以偏概全的逻辑错误。综上所述，马列主义的阶级斗争理论是建立在缺乏事实基础上的，在现实中是不存在的，是凭空捏造出来的，是经不起逻辑的推敲的。如果非要说以“利益集团”为基础的阶级斗争存在的话，那么自人类社会有史以来到法治社会建立起来之前，这种斗争确实是存在的。这种斗争就是统治阶级与平民百姓阶级的斗争，因为统治阶级是个组织体，是个利益集团。这种阶级斗争是人们社会科学知识低下的产物。这种阶级斗争并不能从根本上解决阶级斗争问题，不能从根本上消除阶级斗争。如在这种阶级斗争中，即使统治阶级被推翻了，由于社会分工的需要，人们还是要组建出一个统治阶级，如此，阶级斗争还会继续下去。只有在人们找到并掌握了以分权制衡的社会科学知识，建立起以权力制衡权力的体制，建立起了法制社会后，方告这种阶级斗争的结束。法治社会用分权制衡的法律链子把国家权力机关的领导人即统治阶级锁起来，使他们失去了按自己的意志随心所欲的使用特权为自己谋取利益权力，使他们成了民众的仆人，因此也就不存在这种阶级斗争了。可见，要消灭统治阶级对平民阶级的压迫、奴役和剥削，不能靠什么阶级斗争和实行什么阶级专政，只能靠民主法治。再说一点，人是没有阶级性的，人的阶级立场在现实中根本无法操作划分，因为人的思想观念不是由其所处的经济地位决定的，而是由利己的需要和道德的观念决定的。如果以所处的经济地位划分阶级，那么终身靠股息吃饭的恩格斯理应划分资产阶级，可作为资产阶级的恩格斯却成了无产阶级革命理论家，这不是笑话吗？马克思主义的阶级斗争理论是与人性观和普世价值观相悖的，是与联合国价值观相悖的一一这是美英等西方国家与中国冲突的根本原因。一一吴大江的哲学观,1745303360,湖南,1,0,2,974113314,article,56ffe011db800c372876ca6a447a15bc,https://www.zhihu.com/people/wu-da-jiang-46,吴大江,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830062913
11019532807,0,如果“中华优秀传统文化是我们在世界文化激荡中站稳脚跟的根基”，那何以解释近代以来全世界几乎一切大中小帝国主义国家都侵略过我们，导致中华民族几近亡国灭种？————————文化是根基，并没有说文化能避免被侵略。就这逻辑一塌糊涂,1729234694,山东,8,2,1,974113314,article,05a56519015131f7e917b1e2f130d777,https://www.zhihu.com/people/feng-xue-65,风雪,https://picx.zhimg.com/e54c764d4b4f51729dccece3ec4c64af_l.jpg?source=06d4cd63,1770830062917
11088205951,0,我们这一代年轻人最大的特征是：慕强,1736750076,浙江,1,3,1,974113314,article,65634acd899dde68d434f35eaa2a22dc,https://www.zhihu.com/people/fang-jiang-feng,天辰映海,https://picx.zhimg.com/v2-55397aee95a06f09227de0e0de182a73_l.jpg?source=06d4cd63,1770830062919
11406602995,0,教员万岁。不要忘记阶级斗争。,1769855381,浙江,0,0,0,974113314,article,2a10fe6269f03916b155ac3940fd3455,https://www.zhihu.com/people/xysnvf0p,润之学徒,https://picx.zhimg.com/v2-8ad3d9f84724cb020a297138fcc89e82_l.jpg?source=06d4cd63,1770830062924
11186459604,0,新中国能屹立于世界民族之林，是因为有以毛主席为首的老一辈革命先烈，把马列主义和中国革命的基本情况结合起来，提出了坚定走独立自主的道路的一系列思想理论。知道了努力的方向，剩下的就只剩充分发动人民群众的主观能动性了,1748159749,重庆,0,0,0,974113314,article,9a867304469149cbabcc7dece32cb524,https://www.zhihu.com/people/ji-jing-zhi-yin-96,寂静之音,https://pic1.zhimg.com/v2-e915569a434e7772d2898dbf8b769ce6_l.jpg?source=06d4cd63,1770830065456
11406456018,0,[赞同][赞同] 毛主席万岁,1769848866,浙江,0,0,0,974113314,article,2a10fe6269f03916b155ac3940fd3455,https://www.zhihu.com/people/xysnvf0p,润之学徒,https://picx.zhimg.com/v2-8ad3d9f84724cb020a297138fcc89e82_l.jpg?source=06d4cd63,1770830065459
11358224508,0,《七律·雨夜相思》望狱催孤柳等雨，鸿纹数点地无毛。苔封石像字犹泣，烟锁锈镰影自消。日魄千年终润雪，月窟终夜又寒潮。谁怜血泪成冰后，唯去离魂梦里熬。,1764789441,浙江,0,0,0,974113314,article,2cacb6b43e747251031caa26e95d7883,https://www.zhihu.com/people/53-17-14-69,不疑,https://picx.zhimg.com/v2-d4e95f28bcc6fe3d2bd532fd4c0cfdb4_l.jpg?source=06d4cd63,1770830065462
11307868607,0,我崇拜教员，是因为他的思想他的书籍写的是真好，我看了一手资料一手信息，而不是加工后的，没有崇拜也没有弱化,1759710285,江西,0,0,0,974113314,article,fc5243e78fb73249872a395823aa9bc2,https://www.zhihu.com/people/xie-yun-43-5,葉云,https://pica.zhimg.com/v2-5af6260ef1ed65b5d8851362a5f77661_l.jpg?source=06d4cd63,1770830065464
11304631252,0,民族主义爱国主义，就和东正教给慈父封圣差不多,1759330047,陕西,0,0,0,974113314,article,a6a7d2e2e726a5165e8df588e19f4af9,https://www.zhihu.com/people/he-he-77-3-30,呵呵,https://picx.zhimg.com/03b42d62450ffcb05428b958512bea22_l.jpg?source=06d4cd63,1770830065466
11299191698,0,哎，必须得说的是我根本没见过几个z世代崇拜他，因为“不在乎”，对于z世代来说他是个历史人物，希特勒是历史人物维多利亚女王是历史人物丘吉尔是历史人物毛泽东是历史人物，不在乎历史的话当然不在乎他,1758790546,重庆,0,0,0,974113314,article,267cca8dd81dec6a9b6b8ba398503071,https://www.zhihu.com/people/55-71-16-32-35,奈良,https://picx.zhimg.com/v2-d33ca8056631b8fa4540617117802cfd_l.jpg?source=06d4cd63,1770830065469
11279805805,0,教员是中国老百姓的灯塔，是全世界普通民众的灯塔。运用好教员思想是解决一切问题的本源，高度认可作者的观点，中国之所以建党，建军，建国是因为中国出了个毛泽东。离开他以上三建不会成功，这一点无数次历史已经证明，只要读透党史，都不会否定。,1757038623,浙江,0,0,0,974113314,article,6db4dd5673ed056d961ed1c573ac487c,https://www.zhihu.com/people/feng-yu-jian-cheng-47-42,风雨兼程,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830065471
11271181719,0,[赞同],1756177187,河南,0,0,0,974113314,article,e57879b5b2b6688eed19015404de35f6,https://www.zhihu.com/people/yanwei-28-27,yanwei,https://pic1.zhimg.com/v2-ae3ca9ed86b198fcad67164f547d72da_l.jpg?source=06d4cd63,1770830065474
11254817211,0,君言甚善[赞]！,1754703106,上海,0,0,0,974113314,article,905191382bc3d96acdc8e7895df205d5,https://www.zhihu.com/people/wei-xin-yong-hu-55-61-21-5,龙兴观察,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830065477
11251909169,0,致敬伟大的人民领袖！,1754467766,河北,0,0,0,974113314,article,72cc3324728e478d443e7696a0c36a1d,https://www.zhihu.com/people/xiong-feng-68-98,知乎用户zuNrD1,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830065480
11250757792,0,忽然想起老杜说的，尔曹身与名俱灭，不废江河万古流。很想念教员啊,1754357834,广东,0,0,0,974113314,article,eea5ffbdbfe1393ae4ff47963c2d2bfe,https://www.zhihu.com/people/yu-tu-4-86,於菟,https://pic1.zhimg.com/v2-2babcc58f588c5dc9dafb0e7fc581ff4_l.jpg?source=06d4cd63,1770830068874
11244113520,0,谁也不能阻止人民敬爱毛主席,1753766685,河北,0,0,0,974113314,article,330ad3f9efde368a3386f0730a4eb22d,https://www.zhihu.com/people/77-45-51-56,人间美好,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830068876
11242871229,0,等到时机成熟，自己创造“革圭”的条件，靠的就是思想,1753692419,西藏,0,0,0,974113314,article,17ea650439f32f98056e15df77f98e85,https://www.zhihu.com/people/8wyq9i,羅悑,https://pica.zhimg.com/v2-8ff1a9df4280e551342c993633fd7f5f_l.jpg?source=06d4cd63,1770830068880
11189211927,0,你可以说出你喜欢教员的理由，也可以举出教员的各方面的 功绩。人家只是写出了他理解的年轻人喜欢教员的部分原因，而且是实事求是的。他没说到的地方，你也可以补充，但是不能苛责别人没有全方位理解教员的伟大。你就全方位的理解了教员的伟大吗？未必吧！其实你说的也是教员一些方面，哪怕这些方面非常重要，也不代表你全方位的理解了教员的伟大！你还主观想当然的给别人扣一顶修正主义的帽子！说人家一定是故意隐瞒教员一些伟大的地方，这就不对了了！他隐瞒得了吗？最起码没有蒙蔽你嘛！恶意揣测别人做某件事的主观意图，是不实事求是的！,1748418872,陕西,0,0,0,974113314,article,7bcf1c0961ae53cffa86c678f3c4b21f,https://www.zhihu.com/people/xu-yibo-63,男人四十,https://picx.zhimg.com/v2-8149ec4f584b716e71f2e528e44155f2_l.jpg?source=06d4cd63,1770830068884
11240165671,0,他虽然不在了，但是他的话，他的想法一直都在那里，区别只是你看或者不看，年纪越大越容易理解他的想法，一路苦过来的怎么能不理解劳苦大众的苦难。,1753428683,日本,0,0,0,974113314,article,1f281cf2fe41eb49e8b80eca87e4ee11,https://www.zhihu.com/people/dreamcity10,dreamcity10,https://pic1.zhimg.com/v2-a655166c4119b251086299307974bd6e_l.jpg?source=06d4cd63,1770830068887
11233968020,0,很欢乐 现在这些虚伪者连拥护毛主席的人都不支持[捂脸],1752879742,澳大利亚,0,0,0,974113314,article,58d7adfc2344af12dfeb32f673c566c4,https://www.zhihu.com/people/ba-ji-da-kuang-feng-39-45-71,零米阳缘,https://pica.zhimg.com/v2-e3b750ee2e76c3f16104b4fefe6b96b3_l.jpg?source=06d4cd63,1770830068890
11226423737,0,收,1752155646,河北,0,0,0,974113314,article,6f41ef20f1d616fea0d0499e6f64c5e9,https://www.zhihu.com/people/35-29-49-83-29,爱吃韭菜鸡蛋馅饼,https://picx.zhimg.com/v2-d01e51107abedd1cc03de32788067bdc_l.jpg?source=06d4cd63,1770830068893
11223998985,0,看看各种文件讲话吧，除了几个专有名词以外，哪还有阶级这两个字的影子,1751946275,云南,0,0,0,974113314,article,39d15dbbbf4e163424d3231abf768208,https://www.zhihu.com/people/hammerholder,hammerholder,https://pic1.zhimg.com/v2-6dee90acc0168b409aff8a828517f0f8_l.jpg?source=06d4cd63,1770830068895
11216543381,0,说的对。,1751173807,河南,0,0,0,974113314,article,38d788e4d48a52b509809e8a78e41c8e,https://www.zhihu.com/people/li-gong-xian-97,杏林老翁,https://picx.zhimg.com/v2-34852283ca5aca0901c19e654f1fdb05_l.jpg?source=06d4cd63,1770830068899
11214390374,0,无感,1750962884,重庆,0,0,0,974113314,article,846b003f218e6fedb721df841ae6a9ec,https://www.zhihu.com/people/mao-mao-77-55-17,猫猫,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830068901
11203049574,0,大家说：毛主席万岁！！他说……他说“人民万岁！”,1749838587,河北,0,0,0,974113314,article,8213b3201606a7366ab0c91e9e8348e7,https://www.zhihu.com/people/wang-ping-52-73,闻香识辣,https://pica.zhimg.com/v2-b2fdc88e4b4985ce883a70e5825fd40c_l.jpg?source=06d4cd63,1770830073117
11195919290,0,毛泽东思想的一个精髓就是统一战线，团结大多数人去斗争，不管是要从毛泽东思想里汲取什么营养，哪怕就是单纯的成功学，也是好的，只要去学习，结合实践，就会慢慢接触到最核心的内容。而且，现在的舆论环境，好多事情能说的那么透嘛，凡事不能苛求。,1749176143,陕西,0,0,0,974113314,article,754044ebce6a51b17f300cca6f9fa6f3,https://www.zhihu.com/people/dunique,dunique,https://picx.zhimg.com/v2-1d680ea966e6e6b58b51e7eae0fcb27d_l.jpg?source=06d4cd63,1770830073120
11193043177,0,“小时候在大人的教育下敬佩他，少年时在敌人的忽悠下怀疑他，长大后在自己的探索中崇拜他。”这个确实是我个人的写照了,1748879343,广西,0,0,0,974113314,article,e0cc60b0780512add82125637d30d3fd,https://www.zhihu.com/people/wo-jing-ni-yi-gan-er-jing-de-li-ming,我敬你一干二净的黎明,https://pica.zhimg.com/v2-ee701829685c8c8fe73e54f1fe8e298d_l.jpg?source=06d4cd63,1770830073124
11167477099,0,一群好龙的叶公,1746105371,浙江,0,1,1,974113314,article,4dc4478d91f412b95054a11ba6d6675a,https://www.zhihu.com/people/meng-de-bi-fang-67,夢的彼方,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830073127
11205162196,0,赶时髦罢了，一个个没见过会辩证法的。。。。。。。核心就是一个:无力改变现状、未来，也不想吃苦耐劳。但不挡着跟个女拳分子一样喊口号，写小作文，表现的自己多同情，多进步，只为了希望二次分配时声浪大一点好多创造点啃老，躺着收福利的借口。,1750108249,北京,0,2,0,974113314,article,64a8f94d48223d9f000dbc38b85440c5,https://www.zhihu.com/people/fan-jun-wei-90,致心的呓语,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830073129
11049755128,0,Z世代什么玩意儿[好奇],1732507532,湖南,0,0,1,974113314,article,9ad47da1870e2f9036b88e3dd4b190f6,https://www.zhihu.com/people/ming-jing-zhi-shui-84-71,扬州三月,https://picx.zhimg.com/v2-d5c19c1a749d79ab7cba92175a217307_l.jpg?source=06d4cd63,1770830073132
11320092853,0,同感，在我看来00后和60那一代wegame小将的相似之处实在是数不胜数,1760964588,广西,1,21,0,1963573431233681273,answer,3a0fc3080c8984fcb4dc9e551be3dc06,https://www.zhihu.com/people/intel-amd-nvidia,苍生如蚁,https://pic1.zhimg.com/v2-f65ff5d2717922e78bd11e9c526bbce6_l.jpg?source=06d4cd63,1770830078246
11320262137,0,95-05是一批人，05后跟这些人又不一样了,1760956689,重庆,2,10,0,1963573431233681273,answer,87c26af4884085e4e53d19a3a37cfc4a,https://www.zhihu.com/people/bi-an-lou-ling-9-62,彼岸髅灵,https://pic1.zhimg.com/v2-70036307431c66bd908d4755df58e70d_l.jpg?source=06d4cd63,1770830078249
11319976759,0,00后还红利？,1760971028,广西,5,3,0,1963573431233681273,answer,bb6a99133bddbe44ce63c3964f339996,https://www.zhihu.com/people/ug6ujw,黄bx666,https://pic1.zhimg.com/v2-15550a0cb98c29279444c8fc93258e53_l.jpg?source=06d4cd63,1770830078252
11321677566,0,95后和00后05前也没差几年吧，为啥差别会这么大？[脑爆],1761118819,江西,3,3,0,1963573431233681273,answer,7f1761e2997c761e208762b04cad4367,https://www.zhihu.com/people/zi-ying-67-47,露娜,https://pic1.zhimg.com/v2-77dc56ce00acd2ba671d32c13b2af692_l.jpg?source=06d4cd63,1770830078255
11336168756,0,我是95后，正在靠父母,1762598458,天津,0,1,0,1963573431233681273,answer,28c12b096cafe05e43695aab2389d724,https://www.zhihu.com/people/guan-xu-63,雨落右北平,https://picx.zhimg.com/c3479b561e2236dd4b27e69b317f53ba_l.jpg?source=06d4cd63,1770830078257
11366599938,0,各有各的惨法,1765691716,上海,0,1,0,1963573431233681273,answer,d7165128b0e30f8fed8463e7c52a051c,https://www.zhihu.com/people/su-su-80-46-17,素素,https://picx.zhimg.com/v2-d7aeb05c5fa417e3a2bd1d2040830fef_l.jpg?source=06d4cd63,1770830078260
11392232365,0,我的是爹靠我咋办？[飙泪笑],1768317678,上海,0,0,0,1963573431233681273,answer,1f719d5770370b6f429e38614910a9e6,https://www.zhihu.com/people/38-88-9-59-68,正在无语,https://picx.zhimg.com/v2-83482f99959aba29f8c00c8c4b4a9105_l.jpg?source=06d4cd63,1770830078262
11392584311,0,94难道就吃到红利了？没红利还一毕业就吃到了地产倒闭的黑利，只怪当时太执着于本行业没早点转行了,1768321122,四川,0,0,0,1963573431233681273,answer,927198b7d8964bf7b6d6b41773bf8c80,https://www.zhihu.com/people/jsy512819aa,jsy512819aa,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830078264
11388008899,0,本98大学毕业正好赶上口罩[害羞],1767874970,北京,0,0,0,1963573431233681273,answer,ec3202384fc576da9d8f5134bd456132,https://www.zhihu.com/people/qia-wen-di-xu-22,梭哈等死,https://pica.zhimg.com/v2-0bae3f04343236804f8696cfc47dc69a_l.jpg?source=06d4cd63,1770830078267
11348105247,0,80年的25生孩子也是05年出生吧，就这就业行情，找不到工作的00后突然成为80后的依靠了，太逗了吧能不啃老就不错了。更别提80后大部分都在生育高峰期生二胎的事了，人家60后70后家里就需要举一个能托举起来，80后要举两个及两个以上，只能说加油吧80后[打招呼],1763755692,河北,0,0,0,1963573431233681273,answer,b1c25d45e30c4a89d3a3bef239abfbb9,https://www.zhihu.com/people/zhou-lin-nuo-36-97,琳娜白,https://picx.zhimg.com/v2-743bbefd2ed5b72880d170a1e4c977da_l.jpg?source=06d4cd63,1770830078271
11322855506,0,移民应该不会放开，最多是像现在那样发个签证,1761239276,海南,2,0,0,1963573431233681273,answer,9a59b1993e0bdc80bd5bd00a28e95de0,https://www.zhihu.com/people/su-xie-qing-75,帅哥,https://picx.zhimg.com/v2-f083a15e21023fa26f392a46f556a340_l.jpg?source=06d4cd63,1770830082142
11322783382,0,95后咋就不能靠爹了？他们是70后父母啊,1761217141,陕西,0,0,0,1963573431233681273,answer,d14352ada8168b917155496f2304e38e,https://www.zhihu.com/people/vinash-6,dddddhdhdhdh,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830082144
11320638814,0,不对吧？我就是95后，身边儿同龄人父母最次的也是读了大学进了体制内，厉害的家产几亿是有的，这一代人明显要比80后享受到的红利更多到你这儿成了没法靠父母？[捂脸],1761046803,北京,3,0,0,1963573431233681273,answer,d2695a04de83be93eb15f288a9e5e6e1,https://www.zhihu.com/people/xm0707-,xm0707_,https://picx.zhimg.com/v2-ceca76502778c6df3c34c6bc63524481_l.jpg?source=06d4cd63,1770830082147
11320498360,0,80后靠子女？是不是自信了那么一点点。,1760971502,广东,12,6,0,1963573431233681273,answer,ff69992c9af86238778be749aaa98c81,https://www.zhihu.com/people/oyz14,oyz14,https://pic1.zhimg.com/v2-3eb88753377c94cd87fef5bee08e72ea_l.jpg?source=06d4cd63,1770830082150
11405377440,0,我昨天就说了，牢a比其他见证人牛逼的在于，牢a除了其他见证人能提供情绪价值以外，更能让很听众，尤其是中登老登护住自己的钱包，这才是他厉害的地方,1769735298,黑龙江,5,824,0,2000304279219635675,answer,c8ad89b483c31f7377384fb3fe1b2d96,https://www.zhihu.com/people/li-jia-de-xiao-peng-you,一叶扁舟123,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830092290
11405459900,0,那一期切片我看完了，牢A一直在喊叔叔阿姨，直播那时候他还不火呢，就已经有有钱的中年人看他直播问他问题了,1769737563,四川,12,546,1,2000304279219635675,answer,10c11f2c019a3e5b39c1b046c1e6a31b,https://www.zhihu.com/people/20dian-dian,神仙年纪小,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830092294
11405633966,0,胡锡进一直说的话就代表那群保守的喜欢和稀泥的中老年老登，结果这次让他们沉默加破防加真伤,1769737472,广东,7,419,0,2000304279219635675,answer,0faf080e7f4d957f9656fa8dfd921b89,https://www.zhihu.com/people/liu-shuo-44,蒸叶,https://pica.zhimg.com/v2-35d2006f41507ef11c35e4ae16784286_l.jpg?source=06d4cd63,1770830092296
11405783449,0,孔家又要重夺兵器谱第一了[doge],1769739234,四川,9,235,0,2000304279219635675,answer,937c317c682f0ee0d3704d11d0fd44cc,https://www.zhihu.com/people/nian-nian-sui-sui-yi-chuang-shu,年年岁岁一床书,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830092298
11405754988,0,有一位姓孔的大师，他一生只会巴拉巴拉，他的弟子们把他的言论整理成书，流传了几千年,1769739604,广东,10,178,0,2000304279219635675,answer,b5816261d1b343564749ace86245248b,https://www.zhihu.com/people/mu-dong-46,木东,https://pic1.zhimg.com/v2-d334547c6e3c7f4eb9ff33404436f9e2_l.jpg?source=06d4cd63,1770830092300
11405727879,0,退休了的老爹今天发信息给我，说10多年前我坚决不去美国留学简直太有远见了[笑哭]很简单，他看了牢A,1769745113,重庆,8,148,0,2000304279219635675,answer,751cc915f5561164585be1e4cec67c0e,https://www.zhihu.com/people/darthkkk,麦斯威尔方程组,https://picx.zhimg.com/v2-98ff6f4c811607182f2142024f08ec99_l.jpg?source=06d4cd63,1770830092303
11405457435,0,也是有铺垫的，理工思维虽然消失了，但是永久留下来了，之前那些3000＜2000论调也是，量变产生质变，牢a算是质变的收益者,1769733218,河北,0,103,0,2000304279219635675,answer,57703964a2228376300c23d6d649a7b3,https://www.zhihu.com/people/fyb-txt,fyb txt,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770830092306
11405119425,0,在中年人中有影响力确实很难，因为很多中年人都超级固执，很少有人能说动他们,1769740607,福建,15,115,0,2000304279219635675,answer,faa631c5e425d36a6ff6121bd563122a,https://www.zhihu.com/people/crystalbubble-49,crystalbubble,https://pic1.zhimg.com/v2-4fba5a3c84ff51aab11a07f7223988e3_l.jpg?source=06d4cd63,1770830092309
